tweet_id,dog_name,dog_stage,rating/10,retweet_count,favorite_count,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog
677687604918272002,None,None,11,950,2681,Pembroke,57.3,True,sunglasses,12.7,False,golden_retriever,10.8,True
677673981332312066,None,None,9,1677,3603,Maltese_dog,81.8,True,Angora,7.8,False,Pomeranian,2.2,True
677644091929329666,a,None,11,886,2040,Chihuahua,62.6,True,Italian_greyhound,12.8,True,swing,6.0,False
677565715327688705,None,None,6,513,1409,basset,39.7,True,Welsh_springer_spaniel,20.0,True,purse,10.6,False
677557565589463040,None,None,10,1322,2665,seat_belt,27.7,False,Shih-Tzu,24.9,True,Pekinese,20.9,True
677557565589463040,None,pupper,10,1322,2665,seat_belt,27.7,False,Shih-Tzu,24.9,True,Pekinese,20.9,True
677547928504967168,None,None,12,4076,7568,American_Staffordshire_terrier,91.5,True,Staffordshire_bullterrier,8.4,True,boxer,0.0,True
677530072887205888,Axel,None,9,250,1161,Staffordshire_bullterrier,68.9,True,Norwegian_elkhound,2.6,True,American_Staffordshire_terrier,2.3,True
677334615166730240,None,None,9,328,1477,Lakeland_terrier,85.9,True,Airedale,6.7,True,Irish_water_spaniel,5.0,True
677331501395156992,Humphrey,None,9,265,1189,beagle,31.3,True,boxer,21.9,True,French_bulldog,10.6,True
677328882937298944,Derek,None,10,1693,3938,water_buffalo,42.4,False,kelpie,2.9,True,Staffordshire_bullterrier,2.8,True
677314812125323265,Tassy,None,10,611,1799,Blenheim_spaniel,92.4,True,Japanese_spaniel,5.5,True,Chihuahua,0.8,True
677301033169788928,Juckson,None,5,471,1362,Japanese_spaniel,66.1,True,Pekinese,15.0,True,Chihuahua,12.0,True
677269281705472000,the,None,10,790,2164,Shetland_sheepdog,65.7,True,collie,19.5,True,German_shepherd,1.3,True
677269281705472000,the,pupper,10,790,2164,Shetland_sheepdog,65.7,True,collie,19.5,True,German_shepherd,1.3,True
677187300187611136,None,None,9,1033,2981,English_setter,28.2,True,Shih-Tzu,8.4,True,Old_English_sheepdog,6.0,True
676975532580409345,Cooper,None,11,1203,3015,malamute,36.3,True,Siberian_husky,24.6,True,Eskimo_dog,12.6,True
676957860086095872,None,None,10,907,2395,Labrador_retriever,77.2,True,beagle,5.6,True,golden_retriever,3.1,True
676949632774234114,Tyrus,None,8,448,1413,Welsh_springer_spaniel,20.6,True,Saint_Bernard,13.9,True,boxer,11.5,True
676946864479084545,None,None,12,426,1844,Pekinese,75.3,True,golden_retriever,5.6,True,Great_Pyrenees,4.1,True
676936541936185344,None,None,8,5515,13809,Chesapeake_Bay_retriever,54.5,True,Norwegian_elkhound,8.1,True,space_heater,4.7,False
676936541936185344,None,pupper,8,5515,13809,Chesapeake_Bay_retriever,54.5,True,Norwegian_elkhound,8.1,True,space_heater,4.7,False
676864501615042560,Ash,None,10,808,2294,Chesapeake_Bay_retriever,37.1,True,water_buffalo,10.0,False,Weimaraner,4.9,True
676821958043033607,None,None,11,17605,25124,Great_Pyrenees,87.0,True,kuvasz,8.0,True,standard_poodle,1.3,True
676819651066732545,None,None,12,741,1957,rain_barrel,62.6,False,barrel,13.8,False,Labrador_retriever,3.9,True
676819651066732545,None,pupper,12,741,1957,rain_barrel,62.6,False,barrel,13.8,False,Labrador_retriever,3.9,True
676811746707918848,Penny,None,9,469,1536,Chihuahua,44.1,True,Pomeranian,34.6,True,cocker_spaniel,6.0,True
676617503762681856,None,None,13,1108,3149,Chihuahua,84.1,True,Pomeranian,12.1,True,Pekinese,0.7,True
676617503762681856,None,pupper,13,1108,3149,Chihuahua,84.1,True,Pomeranian,12.1,True,Pekinese,0.7,True
676613908052996102,the,None,12,219,1183,book_jacket,49.4,False,Doberman,9.6,True,miniature_pinscher,7.1,True
676606785097199616,None,None,12,490,2039,Loafer,20.3,False,doormat,20.0,False,malinois,14.2,True
676603393314578432,Godzilla,None,9,440,1280,whippet,87.7,True,Great_Dane,3.4,True,boxer,2.8,True
676603393314578432,Godzilla,pupper,9,440,1280,whippet,87.7,True,Great_Dane,3.4,True,boxer,2.8,True
676588346097852417,Bubbles,None,5,896,2533,Boston_bull,97.7,True,French_bulldog,1.4,True,Chihuahua,0.2,True
676582956622721024,Vinnie,None,8,312,1310,seat_belt,79.0,False,Boston_bull,19.6,True,French_bulldog,1.2,True
676575501977128964,None,None,8,1254,2807,feather_boa,42.4,False,Yorkshire_terrier,7.3,True,Shetland_sheepdog,5.8,True
676575501977128964,None,pupper,8,1254,2807,feather_boa,42.4,False,Yorkshire_terrier,7.3,True,Shetland_sheepdog,5.8,True
676533798876651520,None,None,12,621,2025,chow,26.5,True,ice_bear,16.8,False,fur_coat,11.8,False
676496375194980353,Griffin,None,9,602,1641,pug,98.5,True,Norwegian_elkhound,0.4,True,French_bulldog,0.4,True
676470639084101634,None,None,11,5224,12616,golden_retriever,79.0,True,borzoi,2.3,True,dingo,1.5,False
676470639084101634,None,pupper,11,5224,12616,golden_retriever,79.0,True,borzoi,2.3,True,dingo,1.5,False
676440007570247681,None,None,11,748,1863,Maltese_dog,57.9,True,toy_poodle,13.3,True,Shih-Tzu,9.4,True
676430933382295552,Duke,None,10,385,1526,golden_retriever,58.4,True,cocker_spaniel,20.4,True,Labrador_retriever,3.6,True
676263575653122048,None,None,10,609,2243,teddy,9.8,False,toy_poodle,9.8,True,shopping_basket,7.8,False
676263575653122048,None,pupper,10,609,2243,teddy,9.8,False,toy_poodle,9.8,True,shopping_basket,7.8,False
676237365392908289,Winston,None,8,331,1335,French_bulldog,96.2,True,Chihuahua,2.2,True,Boston_bull,0.7,True
676219687039057920,Kenneth,None,10,31989,67100,bubble,99.8,False,leafhopper,0.0,False,whippet,0.0,True
676191832485810177,None,None,10,1145,2478,Chihuahua,37.7,True,Italian_greyhound,17.3,True,muzzle,7.1,False
676146341966438401,Bert,None,10,744,2077,Irish_water_spaniel,38.8,True,standard_poodle,28.4,True,greenhouse,3.5,False
676101918813499392,Striker,None,11,1284,3042,Shih-Tzu,22.6,True,Norfolk_terrier,18.7,True,Irish_terrier,10.7,True
676089483918516224,None,None,9,483,1431,bull_mastiff,74.4,True,boxer,10.7,True,American_Staffordshire_terrier,4.2,True
675898130735476737,None,None,10,653,1774,Labrador_retriever,40.7,True,malinois,7.7,True,pug,7.5,True
675898130735476737,None,pupper,10,653,1774,Labrador_retriever,40.7,True,malinois,7.7,True,pug,7.5,True
675891555769696257,Donny,None,6,976,2297,Italian_greyhound,30.6,True,whippet,23.2,True,Great_Dane,11.8,True
675888385639251968,None,None,10,1067,2581,West_Highland_white_terrier,67.2,True,Old_English_sheepdog,14.6,True,komondor,2.3,True
675878199931371520,None,None,11,1570,4531,wood_rabbit,78.6,False,hare,11.8,False,Cardigan,4.4,True
675845657354215424,Pepper,None,10,1000,2477,pug,88.4,True,Boston_bull,1.1,True,French_bulldog,1.0,True
675845657354215424,Pepper,pupper,10,1000,2477,pug,88.4,True,Boston_bull,1.1,True,French_bulldog,1.0,True
675822767435051008,None,None,10,591,1652,Pomeranian,46.1,True,chow,20.3,True,Pekinese,13.3,True
675820929667219457,None,None,11,260,1140,basset,55.6,True,beagle,20.2,True,bloodhound,11.1,True
675798442703122432,Bernie,None,10,3787,11101,beagle,68.1,True,basset,12.5,True,boxer,8.0,True
675781562965868544,Buddah,None,11,537,1750,Maltese_dog,92.2,True,West_Highland_white_terrier,1.8,True,toy_poodle,1.4,True
675740360753160193,None,None,12,388,1257,golden_retriever,80.0,True,kuvasz,9.8,True,Saluki,6.8,True
675740360753160193,None,pupper,12,388,1257,golden_retriever,80.0,True,kuvasz,9.8,True,Saluki,6.8,True
675710890956750848,Lenny,None,12,928,2046,standard_schnauzer,44.1,True,miniature_schnauzer,24.9,True,Sealyham_terrier,16.5,True
675706639471788032,a,None,10,106,693,English_springer,99.0,True,Welsh_springer_spaniel,0.2,True,cocker_spaniel,0.2,True
675534494439489536,a,None,11,470,1953,chow,74.9,True,schipperke,13.4,True,Newfoundland,5.0,True
675531475945709568,Ellie,None,10,428,1276,Pembroke,91.8,True,Cardigan,2.7,True,Siberian_husky,2.0,True
675522403582218240,Sammy,None,10,316,1122,cocker_spaniel,30.0,True,golden_retriever,26.4,True,Irish_setter,8.0,True
675517828909424640,None,None,12,507,1414,Scottish_deerhound,24.1,True,groenendael,15.7,True,flat-coated_retriever,9.1,True
675497103322386432,Reggie,None,11,1443,3397,vizsla,52.0,True,miniature_pinscher,6.5,True,Rhodesian_ridgeback,6.1,True
675489971617296384,None,None,10,672,1406,West_Highland_white_terrier,14.0,True,seat_belt,11.9,False,Old_English_sheepdog,9.4,True
675432746517426176,None,None,12,627,1623,Labrador_retriever,98.7,True,golden_retriever,0.9,True,Chihuahua,0.1,True
675372240448454658,None,None,13,563,1838,Chihuahua,41.6,True,West_Highland_white_terrier,10.3,True,Samoyed,8.7,True
675362609739206656,Daisy,None,12,262,1136,Labrador_retriever,47.9,True,ice_bear,21.8,False,kuvasz,14.0,True
675354435921575936,None,None,13,18963,35178,upright,30.3,False,golden_retriever,18.1,True,Brittany_spaniel,16.2,True
675334060156301312,None,None,12,1436,3007,Pembroke,77.3,True,Cardigan,11.7,True,chow,3.9,True
675334060156301312,None,pupper,12,1436,3007,Pembroke,77.3,True,Cardigan,11.7,True,chow,3.9,True
675166823650848770,Arnold,None,10,1795,3920,llama,28.4,False,standard_poodle,13.3,True,teddy,12.8,False
675149409102012420,None,None,12,1878,4037,chow,100.0,True,Tibetan_mastiff,0.0,True,Tibetan_terrier,0.0,True
675147105808306176,None,None,10,273,1026,golden_retriever,94.9,True,Labrador_retriever,1.7,True,flat-coated_retriever,1.1,True
675146535592706048,Coops,None,7,349,1300,dingo,28.8,False,Cardigan,23.0,True,Pembroke,19.0,True
675145476954566656,None,None,9,1011,2305,Labrador_retriever,45.9,True,Great_Dane,23.6,True,Staffordshire_bullterrier,11.7,True
675111688094527488,Oliver,None,8,283,1042,Labrador_retriever,63.2,True,Brittany_spaniel,10.2,True,Chesapeake_Bay_retriever,6.3,True
675109292475830276,a,None,9,1259,3006,dalmatian,99.0,True,English_setter,0.5,True,German_short-haired_pointer,0.1,True
675047298674663426,a,None,11,366,1141,Samoyed,97.8,True,chow,0.7,True,Pomeranian,0.6,True
675015141583413248,Moe,None,10,1335,2918,street_sign,29.0,False,golden_retriever,25.8,True,sandbar,13.2,False
675006312288268288,Mollie,None,10,252,1057,boxer,65.5,True,space_heater,4.3,False,beagle,4.3,True
675006312288268288,Mollie,pupper,10,252,1057,boxer,65.5,True,space_heater,4.3,False,beagle,4.3,True
675003128568291329,Laela,None,12,517,1672,Pembroke,65.5,True,Pomeranian,10.4,True,Cardigan,5.3,True
674805413498527744,None,None,10,391,934,English_springer,59.4,True,cocker_spaniel,39.0,True,Welsh_springer_spaniel,0.7,True
674800520222154752,Tedders,None,11,949,3240,Pembroke,87.6,True,Cardigan,9.7,True,dingo,0.9,False
674790488185167872,None,None,13,278,1180,Labrador_retriever,80.2,True,Chesapeake_Bay_retriever,19.4,True,Rottweiler,0.1,True
674788554665512960,Maggie,None,9,230,871,miniature_poodle,35.0,True,toy_poodle,15.5,True,Maltese_dog,13.4,True
674774481756377088,Superpup,None,11,532,1213,Chihuahua,40.7,True,French_bulldog,31.0,True,Siamese_cat,22.8,False
674774481756377088,Superpup,pupper,11,532,1213,Chihuahua,40.7,True,French_bulldog,31.0,True,Siamese_cat,22.8,False
674764817387900928,None,None,10,263,852,Samoyed,63.5,True,Arctic_fox,31.0,False,kuvasz,2.0,True
674752233200820224,None,None,12,516,1580,vizsla,66.6,True,redbone,17.3,True,basset,13.5,True
674743008475090944,Sophie,None,10,607,1514,Bernese_mountain_dog,58.3,True,Shetland_sheepdog,6.6,True,Greater_Swiss_Mountain_dog,6.5,True
674739953134403584,None,None,11,437,1194,Dandie_Dinmont,17.6,True,black-footed_ferret,9.7,False,toy_poodle,6.4,True
674737130913071104,Rufio,None,10,103,693,Pomeranian,94.9,True,schipperke,1.4,True,Chihuahua,0.8,True
674737130913071104,Rufio,pupper,10,103,693,Pomeranian,94.9,True,schipperke,1.4,True,Chihuahua,0.8,True
674670581682434048,Jeb,None,9,729,1751,malamute,18.0,True,Eskimo_dog,17.8,True,Siberian_husky,7.8,True
674646392044941312,None,None,5,557,1533,flat-coated_retriever,83.7,True,groenendael,8.6,True,Labrador_retriever,1.6,True
674644256330530816,None,None,11,311,1111,soccer_ball,39.8,False,basset,33.6,True,cocker_spaniel,7.3,True
674638615994089473,None,None,12,650,1806,Pomeranian,84.7,True,chow,14.2,True,keeshond,0.3,True
674638615994089473,None,pupper,12,650,1806,Pomeranian,84.7,True,chow,14.2,True,keeshond,0.3,True
674468880899788800,Louis,None,13,2275,6676,chow,52.6,True,Pomeranian,28.4,True,toy_poodle,6.8,True
674447403907457024,None,None,10,393,1137,Brabancon_griffon,41.0,True,malinois,24.5,True,bull_mastiff,7.5,True
674447403907457024,None,pupper,10,393,1137,Brabancon_griffon,41.0,True,malinois,24.5,True,bull_mastiff,7.5,True
674436901579923456,Bailey,None,9,426,1198,acorn_squash,37.5,False,Shih-Tzu,10.5,True,Lhasa,7.3,True
674422304705744896,Ava,None,12,592,1536,golden_retriever,96.4,True,Labrador_retriever,0.9,True,tennis_ball,0.7,False
674416750885273600,Jonah,None,10,157,731,Chihuahua,28.7,True,Boston_bull,25.1,True,whippet,14.1,True
674410619106390016,Lenny,None,10,515,1289,brown_bear,69.8,False,sea_lion,4.6,False,beagle,1.9,True
674394782723014656,Gary,None,8,635,1607,toilet_tissue,13.5,False,mosquito_net,13.3,False,Lakeland_terrier,10.9,True
674291837063053312,Kenny,None,11,6533,15817,Cardigan,61.2,True,Pembroke,36.9,True,Chihuahua,0.3,True
674271431610523648,None,None,10,800,1682,German_shepherd,99.1,True,malinois,0.4,True,bloodhound,0.3,True
674269164442398721,Bob,None,8,255,961,pug,62.3,True,Norwegian_elkhound,4.9,True,Cardigan,1.7,True
674262580978937856,Gus,None,9,498,1391,Greater_Swiss_Mountain_dog,51.9,True,boxer,12.2,True,Staffordshire_bullterrier,11.4,True
674262580978937856,Gus,pupper,9,498,1391,Greater_Swiss_Mountain_dog,51.9,True,boxer,12.2,True,Staffordshire_bullterrier,11.4,True
674255168825880576,Bobbay,None,10,619,1581,Eskimo_dog,61.6,True,Siberian_husky,20.0,True,malamute,17.9,True
674082852460433408,a,None,11,186,804,Pomeranian,66.7,True,Shetland_sheepdog,2.8,True,ski_mask,2.1,False
674075285688614912,Mitch,None,11,316,1047,Airedale,30.5,True,Kerry_blue_terrier,25.0,True,Lakeland_terrier,18.9,True
674053186244734976,Stanley,None,10,1441,3576,Cardigan,98.5,True,Pembroke,0.9,True,kelpie,0.2,True
674051556661161984,Lucy,None,10,530,1564,Shih-Tzu,18.0,True,badger,16.1,False,three-toed_sloth,13.2,False
674042553264685056,None,None,12,142,772,toy_poodle,92.8,True,miniature_poodle,6.9,True,standard_poodle,0.1,True
674038233588723717,Kaiya,None,12,456,1176,Eskimo_dog,35.8,True,Norwegian_elkhound,20.7,True,malamute,14.8,True
674038233588723717,Kaiya,pupper,12,456,1176,Eskimo_dog,35.8,True,Norwegian_elkhound,20.7,True,malamute,14.8,True
674036086168010753,Daisy,None,9,240,906,toy_poodle,68.6,True,miniature_poodle,15.2,True,Maltese_dog,4.6,True
674024893172875264,None,None,10,1360,1914,Pomeranian,64.8,True,Pekinese,34.0,True,Persian_cat,0.6,False
674019345211760640,Acro,None,10,340,1208,collie,99.3,True,borzoi,0.5,True,Shetland_sheepdog,0.2,True
674014384960745472,Aiden,None,11,714,1676,Pembroke,74.2,True,Cardigan,8.5,True,Eskimo_dog,6.8,True
673956914389192708,one,None,10,1069,2091,pug,58.6,True,Brabancon_griffon,8.3,True,Chihuahua,4.6,True
673956914389192708,one,pupper,10,1069,2091,pug,58.6,True,Brabancon_griffon,8.3,True,Chihuahua,4.6,True
673919437611909120,Obie,None,11,401,1251,jack-o'-lantern,17.2,False,schipperke,11.6,True,miniature_pinscher,5.2,True
673919437611909120,Obie,pupper,11,401,1251,jack-o'-lantern,17.2,False,schipperke,11.6,True,miniature_pinscher,5.2,True
673906403526995968,None,None,3,1799,3406,toilet_seat,68.3,False,soft-coated_wheaten_terrier,4.9,True,Siberian_husky,3.0,True
673887867907739649,None,None,10,274,994,Brabancon_griffon,21.7,True,Chihuahua,19.1,True,golden_retriever,16.3,True
673711475735838725,None,None,10,325,1114,Maltese_dog,60.7,True,toy_poodle,14.4,True,Sealyham_terrier,6.4,True
673709992831262724,None,None,12,306,908,Chihuahua,33.0,True,Siamese_cat,18.2,False,kelpie,17.8,True
673708611235921920,Riley,None,12,315,1153,golden_retriever,93.6,True,cocker_spaniel,2.4,True,Labrador_retriever,0.9,True
673707060090052608,Raymond,None,10,434,1177,German_short-haired_pointer,93.6,True,kelpie,2.3,True,Labrador_retriever,0.9,True
673707060090052608,Raymond,pupper,10,434,1177,German_short-haired_pointer,93.6,True,kelpie,2.3,True,Labrador_retriever,0.9,True
673705679337693185,Dot,None,8,439,1337,Shih-Tzu,16.5,True,Lhasa,11.7,True,Yorkshire_terrier,6.4,True
673689733134946305,None,None,11,700,1855,Chesapeake_Bay_retriever,38.2,True,American_Staffordshire_terrier,35.0,True,seat_belt,9.9,False
673688752737402881,Larry,None,9,534,1325,soft-coated_wheaten_terrier,34.1,True,Sealyham_terrier,23.5,True,kuvasz,20.3,True
673686845050527744,George,None,11,479,1544,Pekinese,18.6,True,guinea_pig,17.3,False,pug,16.6,True
673680198160809984,Shnuggles,None,13,521,1460,Samoyed,99.0,True,Arctic_fox,0.3,False,chow,0.3,True
673662677122719744,Kendall,None,12,397,1339,Labrador_retriever,95.8,True,beagle,1.2,True,golden_retriever,0.6,True
673656262056419329,Albert,None,10,265,769,bull_mastiff,70.1,True,Rhodesian_ridgeback,9.5,True,Brabancon_griffon,5.8,True
673656262056419329,Albert,pupper,10,265,769,bull_mastiff,70.1,True,Rhodesian_ridgeback,9.5,True,Brabancon_griffon,5.8,True
673636718965334016,a,None,10,404,1194,wombat,88.0,False,corn,1.9,False,pug,1.9,True
673612854080196609,Jeffri,None,7,802,1691,Newfoundland,22.3,True,Leonberg,11.1,True,shovel,8.6,False
673612854080196609,Jeffri,pupper,7,802,1691,Newfoundland,22.3,True,Leonberg,11.1,True,shovel,8.6,False
673583129559498752,Sandy,None,11,403,1273,Arctic_fox,15.3,False,golden_retriever,11.4,True,borzoi,11.1,True
673580926094458881,None,None,8,297,882,beagle,98.5,True,basset,0.6,True,Walker_hound,0.4,True
673359818736984064,Steve,None,8,728,1558,English_setter,69.7,True,Brittany_spaniel,10.4,True,Ibizan_hound,3.5,True
673355879178194945,Koda,None,11,652,1606,Rottweiler,52.9,True,miniature_pinscher,16.8,True,Appenzeller,10.0,True
673352124999274496,None,None,12,597,1761,golden_retriever,67.3,True,Labrador_retriever,27.6,True,kuvasz,2.2,True
673350198937153538,Bella,None,9,229,784,West_Highland_white_terrier,11.9,True,quill,10.4,False,Maltese_dog,9.4,True
673345638550134785,Gerald,None,7,1422,2700,hamster,76.1,False,weasel,6.9,False,Pomeranian,6.5,True
673343217010679808,None,None,11,289,1038,Chihuahua,54.1,True,Italian_greyhound,15.7,True,miniature_pinscher,7.0,True
673342308415348736,Django,None,10,649,1362,ski_mask,98.1,False,Chihuahua,1.4,True,kelpie,0.1,True
673342308415348736,Django,pupper,10,649,1362,ski_mask,98.1,False,Chihuahua,1.4,True,kelpie,0.1,True
673320132811366400,Frankie,None,11,8705,14441,Samoyed,97.9,True,Pomeranian,1.3,True,Eskimo_dog,0.2,True
673317986296586240,None,None,10,293,924,miniature_pinscher,38.4,True,bloodhound,8.0,True,Rottweiler,6.9,True
673295268553605120,Eve,None,8,3484,8046,golden_retriever,88.9,True,Labrador_retriever,6.5,True,Great_Pyrenees,1.3,True
673295268553605120,Eve,pupper,8,3484,8046,golden_retriever,88.9,True,Labrador_retriever,6.5,True,Great_Pyrenees,1.3,True
673270968295534593,Mac,None,11,400,1134,Shih-Tzu,61.0,True,Maltese_dog,16.7,True,Old_English_sheepdog,13.2,True
673240798075449344,None,None,6,798,1510,Airedale,44.3,True,brown_bear,11.4,False,Chesapeake_Bay_retriever,9.5,True
673213039743795200,Dexter,None,10,929,2410,schipperke,88.8,True,groenendael,4.8,True,kelpie,4.1,True
672997845381865473,Kenzie,None,12,786,2092,chow,51.7,True,Pomeranian,20.6,True,koala,12.7,False
672995267319328768,Pumpkin,None,8,328,1001,French_bulldog,72.0,True,boxer,16.7,True,Boston_bull,10.1,True
672988786805112832,Schnozz,None,10,314,1039,Lakeland_terrier,83.7,True,West_Highland_white_terrier,7.4,True,wire-haired_fox_terrier,3.8,True
672988786805112832,Schnozz,pupper,10,314,1039,Lakeland_terrier,83.7,True,West_Highland_white_terrier,7.4,True,wire-haired_fox_terrier,3.8,True
672980819271634944,None,None,5,1079,1930,car_mirror,23.3,False,basset,21.9,True,beagle,11.2,True
672975131468300288,Chuckles,None,10,1015,1813,pug,83.6,True,Brabancon_griffon,4.5,True,French_bulldog,3.7,True
672975131468300288,Chuckles,pupper,10,1015,1813,pug,83.6,True,Brabancon_griffon,4.5,True,French_bulldog,3.7,True
672968025906282496,Gustaf,None,11,602,1405,toy_poodle,67.8,True,miniature_poodle,16.0,True,Airedale,6.6,True
672964561327235073,Terry,None,10,701,1530,Chihuahua,29.2,True,pug,17.3,True,French_bulldog,4.6,True
672877615439593473,Oscar,None,8,405,1096,Chihuahua,41.2,True,beagle,6.8,True,borzoi,4.5,True
672834301050937345,Ed,None,10,623,1398,Pembroke,58.3,True,Cardigan,25.9,True,nipple,3.4,False
672640509974827008,Leonidas,None,9,348,1032,Chesapeake_Bay_retriever,42.0,True,Cardigan,26.6,True,Labrador_retriever,4.3,True
672622327801233409,None,None,12,542,1377,golden_retriever,95.3,True,Labrador_retriever,1.1,True,clumber,0.9,True
672622327801233409,None,pupper,12,542,1377,golden_retriever,95.3,True,Labrador_retriever,1.1,True,clumber,0.9,True
672604026190569472,a,None,11,445,1188,toy_poodle,82.0,True,miniature_poodle,17.8,True,toilet_tissue,0.0,False
672594978741354496,Scott,None,9,661,1411,Great_Pyrenees,75.6,True,Old_English_sheepdog,8.2,True,Afghan_hound,2.7,True
672594978741354496,Scott,pupper,9,661,1411,Great_Pyrenees,75.6,True,Old_English_sheepdog,8.2,True,Afghan_hound,2.7,True
672591762242805761,Taz,None,10,367,1014,kuvasz,77.8,True,Great_Pyrenees,11.3,True,golden_retriever,3.8,True
672538107540070400,Darby,None,7,404,1089,Siamese_cat,38.4,False,Chihuahua,16.0,True,giant_panda,14.8,False
672523490734551040,None,None,10,189,696,golden_retriever,56.6,True,chow,8.1,True,Irish_terrier,6.2,True
672488522314567680,Jackie,None,10,482,1187,Doberman,60.5,True,Rottweiler,10.8,True,Appenzeller,7.8,True
672482722825261057,light,None,10,665,1221,West_Highland_white_terrier,58.6,True,borzoi,20.7,True,Great_Pyrenees,6.1,True
672481316919734272,Jazz,None,12,137,757,Border_collie,59.9,True,collie,10.6,True,Shetland_sheepdog,9.4,True
672481316919734272,Jazz,pupper,12,137,757,Border_collie,59.9,True,collie,10.6,True,Shetland_sheepdog,9.4,True
672466075045466113,Franq,None,12,598,1447,cocker_spaniel,15.0,True,toy_poodle,8.9,True,Welsh_springer_spaniel,7.2,True
672272411274932228,Pippin,None,11,3677,6888,pug,91.5,True,Norwegian_elkhound,1.5,True,Siamese_cat,0.9,False
672267570918129665,None,None,10,666,1588,Irish_terrier,71.7,True,miniature_pinscher,5.1,True,Airedale,4.4,True
672264251789176834,Kreg,None,10,383,1212,Chihuahua,61.0,True,teddy,6.8,False,Norwich_terrier,5.9,True
672254177670729728,Rolf,None,11,800,1515,pug,97.9,True,French_bulldog,1.7,True,Norwegian_elkhound,0.2,True
672254177670729728,Rolf,pupper,11,800,1515,pug,97.9,True,French_bulldog,1.7,True,Norwegian_elkhound,0.2,True
672248013293752320,None,None,10,656,1833,Irish_terrier,41.3,True,Airedale,33.6,True,toy_poodle,2.8,True
672245253877968896,Snickers,None,12,169,733,Chihuahua,71.9,True,badger,17.9,False,toy_terrier,3.7,True
672239279297454080,Ridley,None,7,347,953,pug,33.3,True,French_bulldog,25.8,True,bull_mastiff,12.1,True
672222792075620352,Cal,None,9,231,833,beagle,95.8,True,basset,0.9,True,Italian_greyhound,0.8,True
672205392827572224,Opal,None,9,1270,2414,carton,95.3,False,crate,3.5,False,pug,0.3,True
672205392827572224,Opal,pupper,9,1270,2414,carton,95.3,False,crate,3.5,False,pug,0.3,True
672169685991993344,Bradley,None,10,408,1074,cocker_spaniel,99.1,True,Sussex_spaniel,0.4,True,miniature_poodle,0.1,True
672160042234327040,Bubba,None,8,395,918,pug,56.1,True,French_bulldog,22.2,True,Labrador_retriever,6.5,True
672160042234327040,Bubba,pupper,8,395,918,pug,56.1,True,French_bulldog,22.2,True,Labrador_retriever,6.5,True
672139350159835138,None,None,12,792,1876,Rottweiler,29.1,True,American_black_bear,23.8,False,chimpanzee,11.6,False
672125275208069120,just,None,11,1253,2578,tennis_ball,100.0,False,golden_retriever,0.0,True,racket,0.0,False
672095186491711488,Tuco,None,9,395,1063,pug,79.4,True,French_bulldog,14.1,True,bull_mastiff,4.5,True
672082170312290304,Patch,None,11,402,1003,hamster,13.2,False,toy_poodle,12.4,True,bubble,5.6,False
672068090318987265,Gizmo,None,7,564,1389,pug,86.3,True,shopping_cart,12.6,False,Border_terrier,0.3,True
671896809300709376,Lola,None,10,4519,9016,chow,24.4,True,hamster,22.7,False,Pomeranian,5.6,True
671891728106971137,Mojo,None,11,618,1415,Labrador_retriever,56.8,True,golden_retriever,34.9,True,seat_belt,6.9,False
671866342182637568,Dylan,None,10,548,1191,Labrador_retriever,87.6,True,Chihuahua,3.2,True,golden_retriever,1.7,True
671789708968640512,space,None,13,3811,7527,dalmatian,11.4,True,teddy,6.2,False,steam_locomotive,5.0,False
671768281401958400,None,None,10,572,1269,Chihuahua,50.0,True,French_bulldog,11.3,True,Italian_greyhound,6.3,True
671743150407421952,a,None,11,248,779,toy_poodle,41.9,True,miniature_poodle,23.7,True,swing,10.4,False
671735591348891648,Oscar,None,11,819,1534,stone_wall,27.1,False,Irish_wolfhound,6.3,True,poncho,4.8,False
671561002136281088,the,None,13,7931,13679,Gordon_setter,46.9,True,black-and-tan_coonhound,27.1,True,Rottweiler,15.3,True
671542985629241344,JD,None,10,616,1166,Shetland_sheepdog,98.0,True,collie,0.7,True,papillon,0.6,True
671536543010570240,Reginald,None,9,441,1253,pug,53.8,True,bull_mastiff,22.1,True,French_bulldog,6.8,True
671528761649688577,Jax,None,10,280,896,Doberman,78.3,True,black-and-tan_coonhound,11.0,True,Gordon_setter,5.2,True
671520732782923777,Alejandro,None,10,582,1499,Pomeranian,55.1,True,Pekinese,13.5,True,gibbon,6.2,False
671518598289059840,Scruffers,None,9,319,1010,Lakeland_terrier,42.8,True,wire-haired_fox_terrier,11.1,True,toy_poodle,10.5,True
671504605491109889,Charlie,None,11,3866,7495,toy_poodle,25.9,True,bath_towel,17.8,False,Maltese_dog,7.2,True
671486386088865792,Malcolm,None,10,226,621,German_shepherd,82.7,True,kelpie,8.8,True,red_wolf,3.1,False
671485057807351808,Penelope,None,11,253,806,Samoyed,62.8,True,Great_Pyrenees,27.6,True,kuvasz,5.8,True
671357843010908160,None,None,9,157,426,Italian_greyhound,83.2,True,toy_terrier,4.3,True,Chihuahua,3.7,True
671355857343524864,Lou,None,10,119,508,miniature_poodle,31.4,True,toy_poodle,16.6,True,Irish_terrier,5.6,True
671186162933985280,Sparky,None,10,241,788,Chihuahua,31.9,True,whippet,16.9,True,toy_terrier,12.6,True
